module,max_speed,min_speed,start_time,stop_time,total_co2,total_dist,total_time,arrived,rcvd_warnings,sent_warnings,mean_speed,std_speed
node[1835],12.7647,0.0,27271.0,27857.0,865.6030000000001,1618.64,585.5,True,99,0,2.7555685974423567,3.438587421918492
node[1836],19.75,0.0,27271.0,27370.0,295.28,889.438,98.5,True,1,0,8.830921741116752,7.343424930804257
node[1837],15.2563,-0.7833859999999999,27271.5,27366.0,195.946,652.306,94.0,True,2,0,6.9524086973404255,5.198152741320652
node[1838],15.545,0.0,27271.5,27900.0,844.672,1041.49,628.5,False,117,0,1.618143265871122,3.28662570053018
node[1839],19.2096,0.0,27272.0,27494.0,426.539,1011.74,221.5,True,0,0,4.531356929345373,5.701616033064483
node[183],20.75,0.0,27028.0,27093.5,287.18,925.29,65.0,True,3,0,12.93119023076923,3.9758879596773973
node[1840],16.0607,0.0,27272.0,27764.5,792.4069999999999,1624.35,492.0,True,84,0,3.284223483434959,3.742752955057747
node[1841],18.492,7.1,27272.0,27324.0,184.342,745.59,51.5,True,7,0,14.525662135922328,2.2390718754332517
node[1842],19.2655,0.0,27272.5,27465.0,363.36300000000006,687.1239999999999,192.0,True,2,0,3.6102487875,4.828547942521844
node[1843],21.0303,0.0,27272.5,27477.0,411.409,1035.96,204.0,True,41,0,5.14039890637255,5.975929720504127
node[1844],23.15,0.0,27272.5,27634.5,712.192,1609.21,361.5,True,25,0,4.439961841355464,6.579653993892776
node[1845],18.6819,0.0,27272.5,27374.0,248.024,780.818,101.0,True,0,0,7.615480586138615,6.3383883803785235
node[1846],15.0942,0.0,27273.0,27751.5,763.835,1465.39,478.0,True,73,0,3.060537620606695,4.49430207810659
node[1847],15.1412,0.0,27273.0,27493.5,404.96,1030.71,220.0,True,29,0,4.679548011818182,4.539404652298835
node[1848],16.1769,0.0,27273.0,27586.0,539.227,1164.24,312.5,True,47,0,3.5183253969600004,4.777490075389942
node[1849],22.5,-0.295955,27273.0,27764.0,786.565,1339.7,490.5,True,64,0,2.719524510703364,4.843221456214052
node[184],19.0,0.0,27028.5,27240.5,408.626,1066.1,211.5,True,2,0,4.986132120567376,5.891853534349753
node[1850],19.0704,0.0,27273.0,27371.5,239.4,747.179,98.0,True,0,0,7.546975596938776,6.5539611840648675
node[1851],15.8627,2.63612,27273.0,27350.0,235.842,994.6560000000001,76.5,True,11,0,12.99332522875817,3.1581270786485987
node[1852],15.8044,0.0,27273.5,27360.0,204.36700000000002,635.61,86.0,True,3,0,7.432957569767442,4.592803204481757
node[1853],15.7399,0.0,27273.5,27400.0,254.988,695.632,126.0,True,26,0,5.498450434920635,5.582086655777384
node[1854],16.0,0.0,27273.5,27413.0,323.062,888.329,139.0,True,0,0,5.929991606115109,5.691213515124269
node[1855],15.3234,0.0,27274.0,27354.0,191.85299999999998,663.61,79.5,True,2,0,8.379196376729562,4.606774616195169
node[1856],16.25,0.0,27274.0,27712.5,781.95,1852.86,438.0,True,52,0,4.2131623952054795,4.656759050189382
node[1857],18.3873,0.0,27274.0,27389.5,257.23900000000003,985.665,115.0,True,24,0,8.594779681304347,6.40733337336698
node[1858],15.0,0.0,27274.0,27371.0,189.295,591.066,96.5,True,0,0,6.164259188082902,5.605601236911245
node[1859],16.25,0.0,27274.5,27411.0,261.533,694.529,136.0,True,27,0,5.1001318841911765,4.980042478520705
node[185],19.75,0.0,27028.5,27265.5,534.55,1290.16,236.5,True,14,0,5.447106575052854,5.977592723232742
node[1860],19.2385,0.0,27274.5,27399.0,275.388,780.2239999999999,124.0,True,3,0,6.302718875000001,7.498647794371232
node[1861],18.6575,0.0,27274.5,27383.0,279.16900000000004,913.832,108.0,True,2,0,8.403756266203704,5.92579949372379
node[1862],19.3985,0.0,27275.0,27414.0,304.70599999999996,870.9019999999999,138.5,True,27,0,6.293719780505415,6.908187713289376
node[1863],18.278,0.0,27275.0,27591.0,543.16,1201.33,315.5,True,54,0,3.7919699749603804,4.124691612973656
node[1864],15.75,0.0,27275.0,27566.5,465.04699999999997,1084.47,291.0,True,42,0,3.720009223367698,4.3831657992243676
node[1865],16.3412,-0.41927299999999995,27275.0,27711.5,775.655,1855.41,436.0,True,63,0,4.244348147018348,5.304904488351935
node[1866],14.7163,0.0,27275.0,27709.0,722.716,1590.52,433.5,True,0,0,3.4936570012110724,4.757698056659782
node[1867],15.1383,0.0,27275.0,27416.0,247.614,657.3580000000001,140.5,True,3,0,4.582448806405694,5.184717507759143
node[1868],14.3887,0.0,27275.5,27449.0,325.577,915.387,173.0,True,26,0,5.262410234104046,4.118476212172582
node[1869],18.8992,0.0,27275.5,27405.5,272.944,780.194,129.5,True,5,0,6.0448530444015445,7.063675045237394
node[186],15.65,6.9,27028.5,27050.0,73.1451,279.999,21.0,True,0,0,13.377721428571428,2.2815826390463942
node[1870],16.25,-0.19944800000000001,27275.5,27594.5,628.062,1600.38,318.5,True,0,0,4.799731559811617,5.253008291932907
node[1871],20.0001,0.0,27276.0,27631.5,641.5790000000001,1289.33,355.0,True,15,0,3.6254789646478875,5.242375544452824
node[1872],15.5,4.80579,27276.0,27320.5,132.694,464.999,44.0,True,9,0,10.554996704545456,3.2778036523312593
node[1873],16.0,0.0,27276.0,27413.5,324.332,881.07,137.0,True,0,0,5.979314402189781,5.999708291802818
node[1874],15.7609,0.0,27276.5,27477.5,349.911,791.919,200.5,True,0,0,3.919209622194514,5.0292515353249705
node[1875],22.5,0.0,27276.5,27582.0,575.513,1585.55,305.0,True,53,0,5.163833411311476,5.930814561371827
node[1876],12.5824,0.0,27276.5,27900.0,766.002,916.41,623.5,False,108,0,1.459231022373697,3.146009191500359
node[1877],15.9323,0.0,27276.5,27826.0,894.2189999999999,1626.33,549.0,True,79,0,2.937029586612022,3.8999030305716595
node[1878],15.5,0.0,27276.5,27900.0,878.946,1025.44,623.5,False,117,0,1.6219609173215717,3.1649809056774365
node[1879],18.1592,0.0,27276.5,27391.5,259.022,978.698,114.5,True,23,0,8.568840102620086,6.243317262608604
node[187],15.1362,0.0,27028.5,27158.0,271.078,886.8789999999999,129.0,True,16,0,6.866330896511628,5.846072077529312
node[1880],15.3784,0.0,27276.5,27424.5,346.355,1082.66,147.5,True,0,0,7.320555691525423,5.69285547593974
node[1881],16.2007,0.0,27277.0,27900.0,910.257,1485.66,623.0,False,57,0,2.381051647993579,3.7868053413899556
node[1882],15.622,0.0,27277.0,27359.5,192.982,629.794,82.0,True,3,0,7.717208245731707,4.776970708111587
node[1883],19.25,0.0,27277.0,27401.0,272.08799999999997,779.6360000000001,123.5,True,4,0,6.317055365587044,7.345130041778895
node[1884],16.0805,-2.43755,27277.0,27900.0,904.4960000000001,1419.0,623.0,False,110,0,2.255467104012841,3.988834941171464
node[1885],16.7835,-1.1748399999999999,27277.0,27415.5,335.76199999999994,908.607,138.0,True,0,0,6.114986624275362,5.6878354748558895
node[1886],15.5774,-0.0103535,27277.5,27357.5,191.97400000000002,660.8860000000001,79.5,True,2,0,8.347383455974843,4.675338151132581
node[1887],16.25,0.0,27277.5,27834.0,970.6310000000001,2318.55,556.0,True,65,0,4.144487358723022,5.352101864351401
node[1888],16.2883,0.0,27278.0,27887.5,930.107,1848.5,609.0,True,49,0,3.03187384047619,4.658052718750782
node[1889],15.3187,0.0,27278.5,27356.0,188.782,664.0360000000001,77.0,True,3,0,8.655371396103895,4.448154354847776
node[188],17.5531,0.0,27028.5,27227.5,444.12199999999996,1486.08,198.5,True,26,0,7.356522471284634,6.669163881570598
node[1890],14.0775,0.0,27278.5,27852.0,849.445,1589.41,573.0,True,101,0,2.753957910645724,3.4385031975195717
node[1891],15.8202,0.0,27278.5,27403.5,247.42,692.067,124.5,True,25,0,5.557254178313253,4.599378496031294
node[1892],19.4168,0.0,27278.5,27401.0,274.194,783.7710000000001,122.0,True,4,0,6.424649701229509,7.498739483144943
node[1893],16.5971,0.0,27278.5,27417.0,322.812,908.683,138.0,True,0,0,6.140055983333334,5.256071073434513
node[1894],23.9371,-0.275993,27278.5,27680.5,643.065,1097.43,401.5,True,57,0,2.699903896762142,4.859888918275167
node[1895],19.25,0.0,27279.0,27739.0,723.263,1384.28,459.5,True,0,0,3.000074142981501,4.747426946785493
node[1896],15.905999999999999,0.0,27279.0,27900.0,864.94,1208.66,621.0,False,109,0,1.9146426663446054,3.4498308810209837
node[1897],21.5011,-0.0692194,27279.0,27738.5,805.357,1423.48,459.0,True,70,0,3.0856329645969502,5.297756622375549
node[1898],19.75,0.0,27279.0,27490.0,417.024,905.37,210.5,True,2,0,4.242434714964371,6.442386620130368
node[1899],15.6929,0.0,27279.5,27422.0,229.822,491.037,142.0,True,0,0,3.435049503169014,5.308898508577667
node[189],21.25,0.0,27029.0,27225.5,490.954,1518.63,196.0,True,27,0,7.681408466836735,6.029989474535591
node[18],19.2778,6.9,27003.0,27050.5,183.524,776.155,47.0,True,0,0,16.57867978723404,2.4859513058311093
node[1900],14.9682,0.0,27279.5,27356.0,186.322,634.872,76.0,True,3,0,8.389899969078948,4.516709364303061
node[1901],14.1421,0.0,27279.5,27900.0,770.433,950.9860000000001,620.5,False,110,0,1.5198938253827556,3.2369477028386813
node[1902],14.672,6.9,27280.0,27290.5,35.0861,108.304,10.0,True,2,0,10.8897475,2.630384510712965
node[1903],13.4063,0.0,27280.5,27777.5,627.563,672.893,496.5,True,0,0,1.3471378232628397,2.5235859918052532
node[1904],19.25,0.0,27280.5,27517.0,489.32199999999995,1409.37,236.0,True,26,0,5.968676705720339,7.134167824598658
node[1905],15.2223,0.0,27280.5,27442.0,308.309,860.451,161.0,True,28,0,5.330016692236025,6.1262670280080656
node[1906],15.1432,0.0,27280.5,27387.0,217.63,621.6659999999999,106.0,True,10,0,5.881304294811321,5.413974358888122
node[1907],14.425,4.6542900000000005,27280.5,27294.0,42.2509,117.791,13.0,True,2,0,9.080912692307692,2.578514050564096
node[1908],15.9157,0.0,27280.5,27582.5,516.486,1168.43,301.5,True,48,0,3.8455565429519076,4.721690640250521
node[1909],15.6333,4.753,27280.5,27346.5,209.018,840.513,65.5,True,8,0,12.83209244274809,2.602667843547372
node[190],15.0912,0.0,27029.0,27185.5,280.459,748.577,156.0,True,22,0,4.766527171153846,5.7690205761392965
node[1910],19.25,-0.785261,27281.0,27428.0,332.934,985.8960000000001,146.5,True,29,0,6.7361785296928325,7.042389342155544
node[1911],21.2544,0.0,27281.5,27478.5,397.335,1054.98,196.5,True,39,0,5.367527310432569,6.446154930687305
node[1912],18.488,0.0,27281.5,27407.0,256.482,775.9910000000001,125.0,True,4,0,6.2315271752,6.984126530827106
node[1913],15.0988,0.0,27282.0,27389.5,218.07299999999998,636.425,107.0,True,10,0,5.963459009345794,5.109916303203664
node[1914],18.951,0.0,27282.5,27475.0,456.858,1568.28,192.0,True,23,0,8.1202476171875,5.657852095171608
node[1915],17.0464,0.0,27283.0,27383.5,227.615,658.4910000000001,100.0,True,9,0,6.571394479499999,6.41409926134311
node[1916],16.8568,0.0,27283.0,27900.0,798.1260000000001,927.712,617.0,False,112,0,1.4908191841166938,3.4303001217615705
node[1917],15.3958,0.0,27283.0,27372.0,173.21200000000002,489.81,88.5,True,0,0,5.56397534180791,5.8223798487990015
node[1918],18.0,0.0,27283.5,27535.5,503.35400000000004,1435.32,251.5,True,43,0,5.69396560994036,6.6268644263109975
node[1919],16.0,0.0,27284.0,27900.0,863.8589999999999,1331.51,616.0,False,53,0,2.1367882659902597,3.8549892377293085
node[191],19.4089,3.99054,27029.0,27090.5,211.149,863.857,61.0,True,0,0,13.92895180327869,4.447342256976923
node[1920],18.0417,0.0,27284.0,27566.0,461.342,985.466,281.5,True,0,0,3.475804026465364,5.693584593868099
node[1921],15.2304,0.0,27284.0,27361.5,184.428,661.0160000000001,77.0,True,2,0,8.615280970129872,5.067009957297454
node[1922],15.4325,0.0,27284.0,27483.0,378.06199999999995,1050.93,198.5,True,26,0,5.2813980088161205,4.947957173486936
node[1923],15.65,-3.7121800000000005,27284.0,27900.0,738.742,861.191,616.0,False,120,0,1.3839049734577922,3.544931221622115
node[1924],13.7777,0.0,27284.0,27900.0,667.188,290.132,616.0,False,124,0,0.4601321760551948,1.7413630116979693
node[1925],19.25,0.0,27284.5,27430.0,340.89599999999996,967.8889999999999,145.0,True,29,0,6.673255214482759,6.968606227538661
node[1926],15.75,0.0,27284.5,27444.5,323.64099999999996,1017.23,159.5,True,25,0,6.366909768338558,5.222453509074365
node[1927],16.0472,-0.131576,27284.5,27703.0,773.752,1757.98,418.0,True,49,0,4.192392108373205,4.906820700958254
node[1928],15.7746,4.24524,27285.0,27348.0,176.829,656.413,62.5,True,2,0,10.55638488,3.1529752778070246
node[1929],15.7154,-0.203697,27285.0,27900.0,962.39,1865.6,615.0,False,92,0,3.018731281300813,3.907074896844988
node[192],21.6053,0.0,27029.5,27238.0,452.043,1050.97,208.0,True,32,0,5.007804278846153,6.8383904468333165
node[1930],19.25,0.0,27285.0,27403.5,258.438,763.195,118.0,True,3,0,6.493683733474576,7.53661396253685
node[1931],16.1484,-0.579689,27285.0,27660.5,625.4780000000001,1328.24,375.0,True,57,0,3.5184592514666666,4.862800479263221
node[1932],17.025,0.0,27285.0,27570.0,459.436,939.171,284.5,True,37,0,3.03591514572935,3.721960106001166
node[1933],16.0744,0.0,27285.5,27440.0,330.209,971.613,154.0,True,24,0,6.2963642633116885,5.124427286495241
node[1934],18.0,0.0,27285.5,27411.0,260.425,780.311,125.0,True,5,0,6.270851548,7.0497434957171405
node[1935],18.15,0.0,27285.5,27567.0,524.377,1536.29,281.0,True,24,0,5.391172166903915,5.7208406007348325
node[1936],19.4975,-0.040174,27285.5,27736.5,720.557,1290.91,450.5,True,70,0,2.8603896765815757,4.738783552641106
node[1937],16.2855,0.8448950000000001,27286.0,27357.5,189.74099999999999,668.545,71.0,True,2,0,9.462192711267603,4.171180741508715
node[1938],15.65,-4.8808300000000004,27286.0,27561.0,404.384,814.681,274.5,True,51,0,2.9280582260473587,4.778471449826076
node[1939],16.25,0.0,27286.0,27658.0,636.136,1348.92,371.5,True,48,0,3.620755131359354,4.767904434523295
node[193],15.0988,1.42369,27029.5,27092.0,161.088,637.206,62.0,True,2,0,10.314882177419356,4.274498677514982
node[1940],15.65,0.0,27286.5,27373.5,160.78799999999998,281.561,86.5,True,17,0,3.2422745086705196,5.214597850472873
node[1941],18.75,0.0,27287.5,27449.0,300.564,685.58,161.0,True,1,0,4.262226669254658,5.218403405813892
node[1942],18.0694,0.0,27287.5,27412.5,252.22299999999998,780.903,124.5,True,5,0,6.295425438955823,7.056250436642478
node[1943],22.5,-0.098999,27287.5,27572.5,521.643,1143.34,284.5,True,19,0,4.00433881827768,5.730460732409869
node[1944],15.8419,0.0,27288.0,27900.0,769.7180000000001,918.806,612.0,False,108,0,1.4862807482026146,3.3265771709554706
node[1945],18.9449,0.0,27288.0,27408.5,252.482,751.549,120.0,True,4,0,6.293470564583333,7.346636747933783
node[1946],19.4,0.0,27288.0,27432.5,390.17199999999997,1295.76,144.0,True,22,0,9.006491475694443,6.6477031033126535
node[1947],19.1014,0.0,27288.5,27432.0,314.971,987.8589999999999,143.0,True,29,0,6.870516161538463,7.132189251947209
node[1948],16.25,0.0,27288.5,27383.5,207.888,624.553,94.5,True,9,0,6.6208859513227525,5.941189751833785
node[1949],18.4673,0.0,27288.5,27402.5,244.174,770.263,113.5,True,4,0,6.795924277092511,7.299654653989839
node[194],16.45,5.28805,27029.5,27091.5,209.06,869.37,61.5,True,0,0,13.933060406504062,2.863899227235426
node[1950],16.9,0.0,27289.0,27524.5,459.32,1299.23,235.0,True,24,0,5.529751582978723,6.030155856349465
node[1951],18.7674,0.0,27289.5,27433.5,329.791,968.5060000000001,143.5,True,28,0,6.7424231156794425,7.131541456080359
node[1952],15.9664,0.0,27289.5,27407.5,237.76,696.875,117.5,True,23,0,5.941106524255319,5.053721144819511
node[1953],17.0789,6.75,27289.5,27313.0,82.0642,325.02099999999996,23.0,True,4,0,13.536628260869564,3.29865754058715
node[1954],17.9249,0.0,27290.0,27820.5,739.461,1053.37,530.0,True,2,0,1.9735386270754718,3.6555800250735047
node[1955],19.3229,0.0,27290.0,27533.5,501.051,1425.96,243.0,True,41,0,5.876264815020576,6.888575704206463
node[1956],16.25,0.0,27290.0,27871.5,948.555,1759.23,581.0,True,105,0,3.0198729654044754,4.463826651882253
node[1957],15.9494,0.0,27290.5,27450.5,289.285,645.62,159.5,True,8,0,4.039058655172414,5.613150146118501
node[1958],21.3282,0.0,27290.5,27570.5,521.653,1144.97,279.5,True,36,0,4.057664725939177,5.968286067501043
node[1959],18.534000000000002,0.0,27290.5,27490.0,370.384,868.9960000000001,199.0,True,1,0,4.321189063819095,6.094488572114281
node[195],16.25,0.0,27030.5,27268.0,517.2090000000001,1463.78,237.0,True,27,0,6.1611684337552735,6.607850502316332
node[1960],16.25,0.0,27291.0,27447.0,282.965,642.436,155.5,True,9,0,4.114157524115756,6.114050920370224
node[1961],18.7409,0.0,27291.0,27407.5,242.91,775.924,116.0,True,4,0,6.715888426724138,7.122653711533176
node[1962],16.3273,0.0,27291.0,27422.0,346.491,1088.91,130.5,True,0,0,8.333530470114942,5.481470071555617
node[1963],18.4122,0.0,27291.0,27619.0,552.243,1162.96,327.5,True,0,0,3.49266864183206,5.228279354638626
node[1964],11.2254,0.0,27291.5,27884.5,732.3919999999999,664.507,592.5,True,0,0,1.1184298605063292,2.166696931678322
node[1965],15.1875,0.0,27291.5,27900.0,728.9989999999999,835.818,608.5,False,101,0,1.3660268969597371,3.4036181570257287
node[1966],15.1436,0.0,27291.5,27389.0,196.826,657.653,97.0,True,8,0,6.8020271273195885,5.141069903008992
node[1967],15.4492,0.0,27291.5,27900.0,783.961,901.08,608.5,False,103,0,1.4760039528348396,3.0261987324008084
node[1968],19.3881,0.0,27292.0,27495.0,420.338,998.387,202.5,True,0,0,4.922895989876544,5.872993912563238
node[1969],16.5058,0.0,27292.0,27452.5,289.928,662.0889999999999,160.0,True,2,0,4.1152775859375,5.759933150801856
node[196],16.25,0.0,27030.5,27110.0,197.483,674.6410000000001,79.0,True,3,0,8.574381358860762,5.77675941067985
node[1970],16.9,0.0,27292.0,27900.0,761.237,897.293,608.0,False,107,0,1.4696938143914473,3.2790179258233336
node[1971],18.9499,0.0,27292.0,27413.5,253.21200000000002,773.283,121.0,True,5,0,6.427704408264463,7.278688292444728
node[1972],16.005,-1.01906,27292.5,27900.0,843.63,1247.56,607.5,False,34,0,2.0428161269135803,3.50845033242085
node[1973],19.1771,0.0,27292.5,27404.5,242.609,754.704,111.5,True,4,0,6.78472643542601,7.378517536041782
node[1974],16.767,0.0,27292.5,27900.0,744.686,781.678,607.5,False,103,0,1.2743574674074074,3.2977342865601753
node[1975],16.2714,-2.25921,27293.0,27826.5,809.952,1374.15,533.0,True,38,0,2.568440974108818,4.327150699424362
node[1976],15.5,0.0,27293.0,27419.0,216.41400000000002,493.051,125.5,True,0,0,3.917304475697211,5.328397893685778
node[1977],19.1382,0.0,27293.0,27569.5,433.47,696.316,276.0,True,2,0,2.5131412119565217,4.387562187473937
node[1978],16.4422,-3.16997,27293.0,27568.0,546.23,1664.66,274.5,True,40,0,5.924978472131147,6.03921179934654
node[1979],13.1629,0.0,27293.0,27900.0,763.738,922.1469999999999,607.0,False,108,0,1.5140190060955518,3.220446930251389
node[197],16.25,3.7,27030.5,27091.0,205.30599999999998,840.666,60.0,True,0,0,13.8788615,2.784563250963465
node[1980],16.0448,0.0,27293.0,27741.5,727.975,1505.17,448.0,True,74,0,3.34939430546875,4.355893525568577
node[1981],18.2271,6.9,27293.0,27346.0,167.995,745.898,52.5,True,7,0,14.275939047619048,2.040283603707283
node[1982],16.0,0.0,27293.5,27812.0,723.535,891.8960000000001,518.0,True,6,0,1.7164936869691123,3.455721149861058
node[1983],18.879,0.0,27293.5,27435.5,331.31800000000004,981.872,141.5,True,29,0,6.963673254770318,7.264651408525321
node[1984],15.3985,0.0,27293.5,27482.0,359.986,1012.59,188.0,True,26,0,5.3777580835106376,5.019349409956512
node[1985],16.2266,0.0,27294.0,27779.0,785.2560000000001,1584.25,484.5,True,93,0,3.2579057233230135,4.381717719664017
node[1986],16.4371,0.0,27294.0,27654.5,637.75,1372.25,360.0,True,48,0,3.776469870416667,4.8527930498847756
node[1987],16.25,0.0,27294.0,27425.5,303.144,907.559,131.0,True,0,0,6.42481556259542,5.579051782005266
node[1988],16.3044,0.0,27294.5,27647.5,619.039,1344.25,352.5,True,56,0,3.776188729929078,3.9386409910694997
node[1989],16.25,0.0,27294.5,27385.5,191.82299999999998,625.0509999999999,90.5,True,7,0,6.93035466243094,5.350178638272996
node[198],21.0,0.0,27031.0,27271.0,503.106,1306.34,239.5,True,39,0,5.433641989979123,5.915582467247999
node[1990],18.8908,0.0,27294.5,27415.5,258.856,786.3689999999999,120.5,True,11,0,6.543719509506223,7.436559816459714
node[1991],21.1551,0.0,27295.0,27503.5,483.634,1288.98,208.0,True,6,0,6.229862872596153,6.451439235684661
node[1992],16.6947,0.0,27295.0,27709.0,768.5310000000001,1856.06,413.5,True,58,0,4.48082083808948,5.112257690447509
node[1993],15.8035,0.0,27295.0,27371.0,217.442,946.007,75.5,True,10,0,12.552147417218546,3.6377674647885274
node[1994],16.6949,-2.8846,27295.5,27900.0,829.75,1166.42,604.5,False,13,0,1.918855489801489,3.5088896657268216
node[1995],12.222000000000001,-0.135548,27296.0,27900.0,742.715,674.163,604.0,False,0,0,1.116223446862583,2.1586907930039803
node[1996],22.0,0.0,27296.0,27603.0,696.715,1783.56,306.5,True,25,0,5.742814948287113,5.990048351678659
node[1997],16.25,-3.43957,27296.5,27478.0,344.144,795.6080000000001,181.0,True,0,0,4.364889100000001,5.255544664021176
node[1998],15.65,0.0,27296.5,27427.0,243.28900000000002,746.933,130.0,True,23,0,5.712707135769231,6.233094961480243
node[1999],17.6839,0.0,27296.5,27502.5,411.10400000000004,992.808,205.5,True,21,0,4.802982424817518,5.404935646980679
node[199],16.25,0.0,27031.0,27167.5,266.138,691.8860000000001,136.0,True,18,0,5.086418790073529,5.713727780946789
