Module,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_maxSpeed,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_minSpeed,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_startTime,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_stopTime,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_totalDistance,/veins-4.4/examples/pveins_providencia/results/2hrs_PER00/nodebug-0.sca_nodebug-0-20170613-01:29:17-17048_totalTime
ProvidenciaExampleScenario.node[10876].veinsmobility,16.25,6.9,30738,30759,82.1504,277.417,20.5
ProvidenciaExampleScenario.node[10536].veinsmobility,19.3999,0,30588,30759.5,456.786,1298.28,171
ProvidenciaExampleScenario.node[10704].veinsmobility,18.6477,0,30664.5,30759.5,229.653,764.374,94.5
ProvidenciaExampleScenario.node[10779].veinsmobility,17.5,4.5095,30694,30759.5,209.008,888.333,65
ProvidenciaExampleScenario.node[10500].veinsmobility,18.8418,0,30573,30760,370.856,917.085,186.5
ProvidenciaExampleScenario.node[10751].veinsmobility,19.1628,0,30680.5,30760.5,217.212,770.72,79.5
ProvidenciaExampleScenario.node[10642].veinsmobility,16.25,0,30638.5,30761,310.859,1208.76,122
ProvidenciaExampleScenario.node[10735].veinsmobility,15.0239,0,30675,30761,218.233,678.674,85.5
ProvidenciaExampleScenario.node[10715].veinsmobility,18.2449,0,30668.5,30761.5,230.701,782.33,92.5
ProvidenciaExampleScenario.node[10788].veinsmobility,16.25,5.15872,30699.5,30761.5,196.742,864.566,61.5
ProvidenciaExampleScenario.node[10598].veinsmobility,19.4,0,30615.5,30762,423.199,1300.45,146
ProvidenciaExampleScenario.node[10766].veinsmobility,18.9533,1.96641,30690,30762,197.112,767.02,71.5
ProvidenciaExampleScenario.node[10619].veinsmobility,18.8622,0,30627.5,30763,388.94,1293.94,135
ProvidenciaExampleScenario.node[10762].veinsmobility,18.1204,0,30687,30763.5,204.592,765.888,76
ProvidenciaExampleScenario.node[10777].veinsmobility,15.7547,3.5,30693.5,30763.5,203.792,862.097,69.5
ProvidenciaExampleScenario.node[10828].veinsmobility,14.3065,0,30716,30764,96.5101,275.429,47.5
ProvidenciaExampleScenario.node[10799].veinsmobility,18,5.14652,30703.5,30765,184.79,783.21,61
ProvidenciaExampleScenario.node[10618].veinsmobility,15.7638,0,30627.5,30766,265.01,650.826,138
ProvidenciaExampleScenario.node[10785].veinsmobility,18.9418,2.44038,30698,30766,195.301,766.889,67.5
ProvidenciaExampleScenario.node[10769].veinsmobility,18,0,30691.5,30766,196.108,779.266,74
ProvidenciaExampleScenario.node[10745].veinsmobility,15,1.73125,30677.5,30766,244.684,887.975,88
ProvidenciaExampleScenario.node[10793].veinsmobility,18.4145,4.59968,30702,30766.5,184.726,771.495,64
ProvidenciaExampleScenario.node[10819].veinsmobility,18.4564,4.90367,30712.5,30768,178.393,752.44,55
ProvidenciaExampleScenario.node[10815].veinsmobility,18.4832,4.60707,30710,30768,182.461,767.273,57.5
ProvidenciaExampleScenario.node[10649].veinsmobility,15.9227,0,30641.5,30769,228.96,488.824,127
ProvidenciaExampleScenario.node[10660].veinsmobility,19.2589,0,30646.5,30769,377.228,1300.47,122
ProvidenciaExampleScenario.node[10518].veinsmobility,18.2398,0,30581.5,30769,494.138,1298.06,187
ProvidenciaExampleScenario.node[10817].veinsmobility,18.7096,5.00904,30711.5,30770,189.327,781.071,58
ProvidenciaExampleScenario.node[10839].veinsmobility,19.25,5.4,30719.5,30770,179.588,771.641,50
ProvidenciaExampleScenario.node[10655].veinsmobility,15.4712,0,30645,30770.5,223.371,492.664,125
ProvidenciaExampleScenario.node[10575].veinsmobility,19.25,-1.23915,30604.5,30770.5,450.936,1303.85,165.5
ProvidenciaExampleScenario.node[10684].veinsmobility,14.9083,0,30656.5,30771.5,212.556,631.413,114.5
ProvidenciaExampleScenario.node[10696].veinsmobility,15.3694,0,30661.5,30772,227.897,664.181,110
ProvidenciaExampleScenario.node[10692].veinsmobility,18.6663,0,30659.5,30772.5,290.848,973.959,112.5
ProvidenciaExampleScenario.node[10662].veinsmobility,16.1264,0,30647.5,30772.5,233.505,495.671,124.5
ProvidenciaExampleScenario.node[10849].veinsmobility,19.6777,6.9,30726,30773,189.47,766.669,46.5
ProvidenciaExampleScenario.node[10909].veinsmobility,15.5,5.5,30750.5,30773.5,81.8892,290.502,22.5
ProvidenciaExampleScenario.node[10590].veinsmobility,18,-2.26023,30612,30773.5,433.15,1303.63,161
ProvidenciaExampleScenario.node[10821].veinsmobility,16.3058,5.5,30712.5,30775,209.907,877.913,62
ProvidenciaExampleScenario.node[10701].veinsmobility,15.6929,0,30663.5,30775.5,215.951,488.656,111.5
ProvidenciaExampleScenario.node[10859].veinsmobility,20.5,6.15,30730,30776,191.588,767.911,45.5
ProvidenciaExampleScenario.node[10818].veinsmobility,15.77,5.5,30711.5,30777,208.026,887.5,65
ProvidenciaExampleScenario.node[10559].veinsmobility,15.7235,0,30600,30777.5,352.82,1039.74,177
ProvidenciaExampleScenario.node[10755].veinsmobility,15.5,0,30684,30777.5,180.754,484.341,93
ProvidenciaExampleScenario.node[10864].veinsmobility,19.5311,6.9,30731,30778,183.188,766.361,46.5
ProvidenciaExampleScenario.node[10717].veinsmobility,19.051,0,30669,30778.5,293.567,977.415,109
ProvidenciaExampleScenario.node[10783].veinsmobility,15.5231,0,30695.5,30779,175.66,490.01,83
ProvidenciaExampleScenario.node[10798].veinsmobility,16.2022,0,30703.5,30780.5,175.971,489.912,76.5
ProvidenciaExampleScenario.node[10525].veinsmobility,22.3561,0,30584.5,30781.5,380.572,907.095,196.5
ProvidenciaExampleScenario.node[10794].veinsmobility,15.9,0.168957,30702.5,30782,186.269,648.728,79
ProvidenciaExampleScenario.node[10702].veinsmobility,17.6357,0,30663.5,30783.5,277.678,990.744,119.5
ProvidenciaExampleScenario.node[10677].veinsmobility,19.25,0,30653.5,30783.5,387.858,1309.08,129.5
ProvidenciaExampleScenario.node[10879].veinsmobility,16.75,4.68165,30740.5,30784.5,133.725,487.548,43.5
ProvidenciaExampleScenario.node[10881].veinsmobility,15.5,4.20707,30741,30788,135.929,507.406,46.5
ProvidenciaExampleScenario.node[10885].veinsmobility,15.1511,4.59354,30742,30789.5,131.734,488.767,47
ProvidenciaExampleScenario.node[10936].veinsmobility,21.25,6.9,30760.5,30790,137.241,466.964,29
ProvidenciaExampleScenario.node[10891].veinsmobility,19.6592,6.9,30744,30790.5,186.552,769.988,46
ProvidenciaExampleScenario.node[10712].veinsmobility,19.6,0,30667,30791,390.019,1307.27,123.5
ProvidenciaExampleScenario.node[10897].veinsmobility,15.4809,4.61372,30746.5,30791.5,123.294,499.786,44.5
ProvidenciaExampleScenario.node[10892].veinsmobility,19.3202,6.9,30744.5,30791.5,181.246,768.497,46.5
ProvidenciaExampleScenario.node[10725].veinsmobility,19.25,0,30672,30792.5,363.495,1284.15,120
ProvidenciaExampleScenario.node[10905].veinsmobility,15.7778,0,30749,30794,136.565,494.23,44.5
ProvidenciaExampleScenario.node[10855].veinsmobility,15.5834,5.42309,30728,30794,193.738,866.669,65.5
ProvidenciaExampleScenario.node[10421].veinsmobility,17.5,0,30538,30797.5,528.592,1397.06,259
ProvidenciaExampleScenario.node[10856].veinsmobility,18.37,0,30728.5,30798.5,214.091,749.806,69.5
ProvidenciaExampleScenario.node[10802].veinsmobility,19.1597,0,30704,30798.5,225.415,888.034,94
ProvidenciaExampleScenario.node[10633].veinsmobility,19.25,0,30635,30803.5,374.327,992.01,168
ProvidenciaExampleScenario.node[10752].veinsmobility,16.52,0,30680.5,30804.5,288.269,945.355,123.5
ProvidenciaExampleScenario.node[10647].veinsmobility,18.9737,-0.659299,30640,30805.5,371.737,986.963,165
ProvidenciaExampleScenario.node[10822].veinsmobility,17.5,0,30713,30806,236.456,644.144,92.5
ProvidenciaExampleScenario.node[10639].veinsmobility,20.0716,0,30637.5,30806.5,455.014,1553.96,168.5
ProvidenciaExampleScenario.node[10808].veinsmobility,15,0,30706.5,30807,250.694,1037.07,100
ProvidenciaExampleScenario.node[10714].veinsmobility,16.52,0,30668,30808,311.945,991.186,139.5
ProvidenciaExampleScenario.node[10827].veinsmobility,18.18,0,30715.5,30808,218.34,632.707,92
ProvidenciaExampleScenario.node[10669].veinsmobility,19.4,0,30649,30808,428.495,1563.74,158.5
ProvidenciaExampleScenario.node[10658].veinsmobility,19.5463,0,30646.5,30808.5,366.613,995.995,161.5
ProvidenciaExampleScenario.node[10671].veinsmobility,19.2577,0,30650.5,30809.5,356.284,995.401,158.5
ProvidenciaExampleScenario.node[10748].veinsmobility,19.2529,0,30679,30811,323.886,986.39,131.5
ProvidenciaExampleScenario.node[10747].veinsmobility,16.7566,0,30678.5,30811.5,300.437,909.598,132.5
ProvidenciaExampleScenario.node[10646].veinsmobility,22.1545,0,30640,30812,395.191,1047.75,171.5
ProvidenciaExampleScenario.node[10886].veinsmobility,16.25,0,30742,30813.5,124.843,287.452,71
ProvidenciaExampleScenario.node[10654].veinsmobility,20.5732,0,30645,30820,389.801,1051.77,174.5
ProvidenciaExampleScenario.node[10971].veinsmobility,19.3972,6.9,30776,30826.5,192.513,740.712,50
ProvidenciaExampleScenario.node[10593].veinsmobility,22.5,0,30613,30831.5,521.197,1243.23,218
ProvidenciaExampleScenario.node[10841].veinsmobility,17.0283,0,30719.5,30832,260.489,593.985,112
ProvidenciaExampleScenario.node[10740].veinsmobility,16.25,-1.76795,30677,30832.5,357.101,1081.6,155
ProvidenciaExampleScenario.node[10847].veinsmobility,15.8105,0,30723.5,30833,249.547,673.652,109
ProvidenciaExampleScenario.node[10883].veinsmobility,16.1483,0,30741,30833.5,259.152,863.768,92
ProvidenciaExampleScenario.node[10888].veinsmobility,15.4851,0,30742.5,30833.5,246.87,887.712,90.5
ProvidenciaExampleScenario.node[10812].veinsmobility,16.25,0,30709,30834,326.954,1049.28,124.5
ProvidenciaExampleScenario.node[10512].veinsmobility,17.5,-2.35432,30579,30834.5,521.415,1225.34,255
ProvidenciaExampleScenario.node[10896].veinsmobility,16.9222,-2.83173,30746,30834.5,194.68,459.66,88
ProvidenciaExampleScenario.node[10670].veinsmobility,21.0321,0,30649.5,30836,463.851,1236.58,186
ProvidenciaExampleScenario.node[10621].veinsmobility,16.95,0,30629.5,30836.5,495.341,1223.36,206.5
ProvidenciaExampleScenario.node[10916].veinsmobility,16.2022,0,30754,30836.5,169.062,433.153,82
ProvidenciaExampleScenario.node[10805].veinsmobility,16.4398,0,30705.5,30839,290.796,791.348,133
ProvidenciaExampleScenario.node[10569].veinsmobility,15.6266,0,30602.5,30839.5,553.256,1752.03,236.5
ProvidenciaExampleScenario.node[10873].veinsmobility,16.1589,0,30735.5,30841,243.389,681.677,105
ProvidenciaExampleScenario.node[10371].veinsmobility,16.25,0,30518.5,30842.5,587.143,1574.04,323.5
ProvidenciaExampleScenario.node[10206].veinsmobility,15.8334,0,30445,30842.5,715.435,1581.44,397
ProvidenciaExampleScenario.node[10981].veinsmobility,15.1412,0,30779,30843,143.379,454.225,63.5
ProvidenciaExampleScenario.node[10380].veinsmobility,16.1282,-2.41315,30523,30844.5,596.001,1570.87,321
ProvidenciaExampleScenario.node[10509].veinsmobility,16,0,30577,30844.5,549.264,1580.1,267
ProvidenciaExampleScenario.node[10984].veinsmobility,16.3798,3.6298,30779.5,30845.5,210.088,871.485,65.5
ProvidenciaExampleScenario.node[10756].veinsmobility,17.9329,0,30684,30848,337.971,977.074,163.5
ProvidenciaExampleScenario.node[10901].veinsmobility,17.25,0,30747,30848.5,251.264,802.878,101
ProvidenciaExampleScenario.node[10884].veinsmobility,16.25,0,30741.5,30848.5,246.975,797.81,106.5
ProvidenciaExampleScenario.node[10804].veinsmobility,18.6152,-1.98764,30705,30849,306.074,980.603,143.5
ProvidenciaExampleScenario.node[10627].veinsmobility,19.75,0,30633.5,30850,496.839,1385.02,216
ProvidenciaExampleScenario.node[10666].veinsmobility,19.75,-6.51309,30648,30850,430.013,862.582,201.5
ProvidenciaExampleScenario.node[10721].veinsmobility,19.75,0,30671.5,30850,403.634,991.428,178
ProvidenciaExampleScenario.node[10844].veinsmobility,18.5685,-0.950217,30722.5,30850,282.224,772.432,127
ProvidenciaExampleScenario.node[10791].veinsmobility,16.25,0,30701,30851,313.884,806.343,149.5
ProvidenciaExampleScenario.node[10772].veinsmobility,19.75,0,30692,30851,363.387,978.474,158.5
ProvidenciaExampleScenario.node[10711].veinsmobility,19.0542,-5.4075,30667,30851,414.034,990.607,183.5
ProvidenciaExampleScenario.node[10689].veinsmobility,19.2376,0,30658.5,30851.5,452.3,1377.31,192.5
ProvidenciaExampleScenario.node[10630].veinsmobility,19.4269,-0.580443,30634,30852,485.603,1398.76,217.5
ProvidenciaExampleScenario.node[10681].veinsmobility,19,0,30655,30852,377.186,862.611,196.5
ProvidenciaExampleScenario.node[10836].veinsmobility,17.8861,0,30718.5,30852,283.085,848.711,133
ProvidenciaExampleScenario.node[10790].veinsmobility,16.5097,0,30700,30852.5,321.933,975.523,152
ProvidenciaExampleScenario.node[11068].veinsmobility,16.8368,6.9,30817,30852.5,130.986,486.878,35
ProvidenciaExampleScenario.node[10834].veinsmobility,19.4634,0,30718,30853,335.992,985.247,134.5
ProvidenciaExampleScenario.node[10142].veinsmobility,17.9977,0,30420,30853.5,658.628,1320.72,433
ProvidenciaExampleScenario.node[10906].veinsmobility,15.1098,0,30749.5,30853.5,171.068,281.527,103.5
ProvidenciaExampleScenario.node[10694].veinsmobility,18.9231,0,30661,30853.5,436.012,1366.26,192
ProvidenciaExampleScenario.node[10678].veinsmobility,18.5599,0,30653.5,30854,410.124,1116.55,200
ProvidenciaExampleScenario.node[10800].veinsmobility,16.2446,0,30703.5,30854.5,325.891,979.024,150.5
ProvidenciaExampleScenario.node[10914].veinsmobility,16.25,0,30752.5,30855,186.828,277.296,102
ProvidenciaExampleScenario.node[10835].veinsmobility,16.2446,0,30718.5,30855.5,315.72,985.004,136.5
ProvidenciaExampleScenario.node[10695].veinsmobility,18.2517,0,30661,30855.5,401.281,1133.45,194
ProvidenciaExampleScenario.node[10720].veinsmobility,18.0192,-2.25903,30670.5,30856,420.221,1365.34,185
ProvidenciaExampleScenario.node[10926].veinsmobility,15.65,0,30757.5,30857,163.46,280.049,99
ProvidenciaExampleScenario.node[10898].veinsmobility,18.7507,0,30746.5,30859,272.595,997.15,112
ProvidenciaExampleScenario.node[10806].veinsmobility,15,0,30705.5,30859.5,258.445,621.949,153.5
ProvidenciaExampleScenario.node[10875].veinsmobility,18.15,0,30737,30860,275.722,978.527,122.5
ProvidenciaExampleScenario.node[11056].veinsmobility,17.5,0,30809.5,30860.5,180.686,660.718,50.5
ProvidenciaExampleScenario.node[10874].veinsmobility,15.1864,0,30736.5,30861.5,251.453,622.951,124.5
ProvidenciaExampleScenario.node[11029].veinsmobility,16.5,6.29733,30801,30861.5,198.608,801.503,60
ProvidenciaExampleScenario.node[10921].veinsmobility,18.15,0,30756,30862,260.23,976.559,105.5
ProvidenciaExampleScenario.node[10894].veinsmobility,15.6101,0,30745.5,30863,236.273,624.761,117
ProvidenciaExampleScenario.node[10964].veinsmobility,19.2353,0,30773.5,30863,258.878,1006.21,89
ProvidenciaExampleScenario.node[10946].veinsmobility,18.8036,0,30764,30863.5,239.039,976.026,99
ProvidenciaExampleScenario.node[10957].veinsmobility,19.4,0,30768.5,30864,246.026,977.645,95
ProvidenciaExampleScenario.node[10900].veinsmobility,16.25,0,30746.5,30865,242.397,625.037,118
ProvidenciaExampleScenario.node[11038].veinsmobility,15.4383,6.9,30804,30865,176.728,801.778,60.5
ProvidenciaExampleScenario.node[10923].veinsmobility,16.25,0,30757,30867,223.849,622.215,109.5
ProvidenciaExampleScenario.node[10576].veinsmobility,16.5683,0,30604.5,30868,623.122,1787.28,263
ProvidenciaExampleScenario.node[11023].veinsmobility,16.5315,0,30798,30869.5,200.057,677.647,71
ProvidenciaExampleScenario.node[10935].veinsmobility,16.4144,0,30759.5,30869.5,238.573,674.873,109.5
ProvidenciaExampleScenario.node[11027].veinsmobility,15,0,30799.5,30870,165.918,621.421,70
ProvidenciaExampleScenario.node[10907].veinsmobility,16.25,0,30749.5,30870,248.825,598.913,120
ProvidenciaExampleScenario.node[11039].veinsmobility,15.5471,0,30804,30872,144.112,352.57,67.5
ProvidenciaExampleScenario.node[11035].veinsmobility,15.0822,0,30803.5,30872,159.211,623.65,68
ProvidenciaExampleScenario.node[10949].veinsmobility,19.3263,0,30766,30874,258.891,773.496,107.5
ProvidenciaExampleScenario.node[10956].veinsmobility,19.25,0,30768,30874,244.984,778.512,105.5
ProvidenciaExampleScenario.node[11003].veinsmobility,19.25,0,30785.5,30874,223.54,767.433,88
ProvidenciaExampleScenario.node[10928].veinsmobility,18.5,0,30758,30875,262.103,765.781,116.5
ProvidenciaExampleScenario.node[10965].veinsmobility,18.8654,0,30773.5,30876.5,238.447,766.357,102.5
ProvidenciaExampleScenario.node[10970].veinsmobility,18.0185,0,30776,30877,231.756,779.732,100.5
ProvidenciaExampleScenario.node[11091].veinsmobility,14.4349,0,30827,30878,113.839,336.893,50.5
ProvidenciaExampleScenario.node[11046].veinsmobility,17.8351,0,30807,30878.5,199.292,765.861,71
ProvidenciaExampleScenario.node[11036].veinsmobility,18.0185,0,30803.5,30878.5,205.678,765.927,74.5
ProvidenciaExampleScenario.node[10924].veinsmobility,17.1792,0,30757.5,30880,228.355,491.519,122
ProvidenciaExampleScenario.node[10722].veinsmobility,19,0,30671.5,30880,477.836,1307.93,208
ProvidenciaExampleScenario.node[11066].veinsmobility,19.0176,1.72609,30817,30880,204.451,772.94,62.5
ProvidenciaExampleScenario.node[11081].veinsmobility,17.8976,5.4,30822,30880.5,181.51,766.673,58
ProvidenciaExampleScenario.node[10880].veinsmobility,18.15,0,30740.5,30881,397.575,1303.85,140
ProvidenciaExampleScenario.node[11090].veinsmobility,18.3195,5.4,30827,30881.5,179.706,764.403,54
ProvidenciaExampleScenario.node[11087].veinsmobility,19.5177,4.78122,30825.5,30881.5,198.475,771.074,55.5
ProvidenciaExampleScenario.node[10933].veinsmobility,18.5905,0,30759,30882,374.942,1299.5,122.5
ProvidenciaExampleScenario.node[10929].veinsmobility,19.25,0,30758,30882,388.736,1298.65,123.5
ProvidenciaExampleScenario.node[10979].veinsmobility,16.25,0,30779,30882.5,220.554,489.582,103
ProvidenciaExampleScenario.node[11100].veinsmobility,19.156,5.4,30832,30883,183.474,772.402,50.5
ProvidenciaExampleScenario.node[10948].veinsmobility,15,0,30764.5,30883.5,187.782,291.496,118.5
ProvidenciaExampleScenario.node[10999].veinsmobility,16.9,0,30783.5,30884,206.279,489.225,100
ProvidenciaExampleScenario.node[11099].veinsmobility,17.9215,5.4,30831,30884,170.304,766.524,52.5
ProvidenciaExampleScenario.node[11092].veinsmobility,13.5561,-0.374084,30828,30884.5,118.332,276.03,56
ProvidenciaExampleScenario.node[11108].veinsmobility,18.1771,5.4,30833.5,30885.5,166.279,776.208,51.5
ProvidenciaExampleScenario.node[11053].veinsmobility,15.2304,-3.11288,30809,30886.5,185.572,488.51,77
ProvidenciaExampleScenario.node[11180].veinsmobility,15.9598,6.9,30861.5,30887.5,79.1337,336.396,25.5
ProvidenciaExampleScenario.node[11128].veinsmobility,20.3038,6.9,30841.5,30887.5,191.634,769.197,45.5
ProvidenciaExampleScenario.node[11117].veinsmobility,15.8202,4.65082,30837.5,30888.5,127.271,495.145,50.5
ProvidenciaExampleScenario.node[10171].veinsmobility,20,-0.546665,30431.5,30889,788.722,1574.9,457
ProvidenciaExampleScenario.node[10858].veinsmobility,16.482,0,30730,30891.5,300.358,645,161
ProvidenciaExampleScenario.node[11179].veinsmobility,22.5,7.1,30861,30891.5,142.249,475.809,30
ProvidenciaExampleScenario.node[10972].veinsmobility,19.4,0,30776.5,30892,298.559,979.757,115
ProvidenciaExampleScenario.node[11157].veinsmobility,15.5,5.4,30852.5,30893,123.148,491.359,40
ProvidenciaExampleScenario.node[10966].veinsmobility,18.9848,0,30773.5,30893.5,306.076,981.65,119.5
ProvidenciaExampleScenario.node[11148].veinsmobility,16.2766,4.61375,30849.5,30894,135.554,491.724,44
ProvidenciaExampleScenario.node[11165].veinsmobility,15.1412,6.9,30854.5,30896,119.869,504.123,41
ProvidenciaExampleScenario.node[11143].veinsmobility,18.9382,6.9,30848,30896,174.671,770.301,47.5
ProvidenciaExampleScenario.node[10982].veinsmobility,16.59,0,30779.5,30896.5,234.595,644.363,116.5
ProvidenciaExampleScenario.node[11141].veinsmobility,18.8533,5.4,30847,30896.5,176.578,769.501,49
ProvidenciaExampleScenario.node[10917].veinsmobility,16.9,0,30754.5,30898,267.314,649.127,143
ProvidenciaExampleScenario.node[10938].veinsmobility,14.7924,0,30761,30898.5,261.238,648.186,137
ProvidenciaExampleScenario.node[11150].veinsmobility,18.8958,6.9,30850,30898.5,174.827,778.296,48
ProvidenciaExampleScenario.node[11037].veinsmobility,18.2554,0,30803.5,30899.5,280.284,976.756,95.5
ProvidenciaExampleScenario.node[11024].veinsmobility,16.4337,0,30798.5,30900,216.143,645.676,101
ProvidenciaExampleScenario.node[10960].veinsmobility,14.4761,0,30771.5,30901,240.584,644.485,129
ProvidenciaExampleScenario.node[11176].veinsmobility,15.8202,5.4,30860.5,30902,129.223,494.772,41
ProvidenciaExampleScenario.node[11166].veinsmobility,18.8534,6.9,30855,30903,173.626,768.714,47.5
ProvidenciaExampleScenario.node[10985].veinsmobility,15.9198,0,30780,30903.5,226.745,663.949,123
ProvidenciaExampleScenario.node[11174].veinsmobility,18,6.9,30859,30907.5,168.599,767.214,48
ProvidenciaExampleScenario.node[10848].veinsmobility,19.5463,-2.12804,30725,30908,369.958,875.494,182.5
